,date,action,rule,interface_in,interface_out,ipsrc,ipdst,proto,portsrc,portdst,divers,year,month,day,hour,minute,second,cluster,isolation
303,2024-03-10 14:58:08,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43566.0,21.0,6.0,2025,3,10,14,58,8,1,1
304,2024-03-10 14:58:08,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43542.0,21.0,6.0,2025,3,10,14,58,8,1,1
305,2024-03-10 14:58:08,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43580.0,21.0,6.0,2025,3,10,14,58,8,1,1
306,2024-03-10 14:58:25,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,38314.0,22.0,6.0,2025,3,10,14,58,25,1,-1
307,2024-03-10 15:00:06,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60528.0,21.0,6.0,2025,3,10,15,0,6,-1,-1
308,2024-03-10 15:00:06,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60532.0,21.0,6.0,2025,3,10,15,0,6,-1,1
309,2024-03-10 15:00:06,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60538.0,21.0,6.0,2025,3,10,15,0,6,-1,1
310,2024-03-10 15:00:06,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60542.0,21.0,6.0,2025,3,10,15,0,6,-1,-1
311,2024-03-10 15:00:06,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60556.0,21.0,6.0,2025,3,10,15,0,6,-1,-1
312,2024-03-10 15:00:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60678.0,21.0,6.0,2025,3,10,15,0,9,-1,1
313,2024-03-10 15:00:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60684.0,21.0,6.0,2025,3,10,15,0,9,-1,1
314,2024-03-10 15:00:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60692.0,21.0,6.0,2025,3,10,15,0,9,-1,1
315,2024-03-10 15:00:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60706.0,21.0,6.0,2025,3,10,15,0,9,-1,1
316,2024-03-10 15:00:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,60708.0,21.0,6.0,2025,3,10,15,0,9,-1,1
317,2024-03-10 15:00:27,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,55922.0,21.0,6.0,2025,3,10,15,0,27,-1,1
318,2024-03-10 15:00:27,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,55934.0,21.0,6.0,2025,3,10,15,0,27,-1,1
319,2024-03-10 15:00:27,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,55926.0,21.0,6.0,2025,3,10,15,0,27,-1,1
320,2024-03-10 15:00:27,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,55944.0,21.0,6.0,2025,3,10,15,0,27,-1,1
321,2024-03-10 15:00:27,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,55956.0,21.0,6.0,2025,3,10,15,0,27,-1,1
322,2024-03-10 15:00:30,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,48154.0,21.0,6.0,2025,3,10,15,0,30,-1,-1
323,2024-03-10 15:00:30,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,48156.0,21.0,6.0,2025,3,10,15,0,30,-1,-1
324,2024-03-10 15:00:30,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,48174.0,21.0,6.0,2025,3,10,15,0,30,-1,-1
325,2024-03-10 15:00:30,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,48180.0,21.0,6.0,2025,3,10,15,0,30,-1,-1
326,2024-03-10 15:00:30,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,48182.0,21.0,6.0,2025,3,10,15,0,30,-1,-1
327,2024-03-10 15:02:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,53.0,6.0,2025,3,10,15,2,10,-1,-1
328,2024-03-10 15:02:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,995.0,6.0,2025,3,10,15,2,10,-1,-1
329,2024-03-10 15:02:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,143.0,6.0,2025,3,10,15,2,10,-1,-1
330,2024-03-10 15:02:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,445.0,6.0,2025,3,10,15,2,10,-1,-1
331,2024-03-10 15:02:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,5900.0,6.0,2025,3,10,15,2,10,-1,-1
332,2024-03-10 15:02:10,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,80.0,6.0,2025,3,10,15,2,10,-1,-1
333,2024-03-10 15:02:10,PERMIT,2.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,23.0,6.0,2025,3,10,15,2,10,-1,-1
334,2024-03-10 15:02:10,PERMIT,5.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,3306.0,6.0,2025,3,10,15,2,10,-1,-1
335,2024-03-10 15:02:10,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,21.0,6.0,2025,3,10,15,2,10,-1,-1
336,2024-03-10 15:02:10,PERMIT,7.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,53812.0,6.0,2025,3,10,15,2,10,-1,-1
337,2024-03-10 15:02:10,PERMIT,7.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,50674.0,6.0,2025,3,10,15,2,10,-1,-1
338,2024-03-10 15:02:10,PERMIT,7.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,59785.0,6.0,2025,3,10,15,2,10,-1,-1
339,2024-03-10 15:02:10,PERMIT,7.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,50217.0,6.0,2025,3,10,15,2,10,-1,-1
340,2024-03-10 15:02:10,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,63820.0,20.0,6.0,2025,3,10,15,2,10,-1,-1
341,2024-03-10 15:02:36,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,58208.0,22.0,6.0,2025,3,10,15,2,36,-1,-1
342,2024-03-10 15:20:12,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,43098.0,6.0,2025,3,10,15,20,12,-1,-1
343,2024-03-10 15:20:12,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,47618.0,6.0,2025,3,10,15,20,12,-1,-1
344,2024-03-10 15:20:12,DENY,34.0,eth0,None,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,6.0,2025,3,10,15,20,12,-1,-1
345,2024-03-10 15:20:12,DENY,34.0,eth0,None,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,6.0,2025,3,10,15,20,12,-1,-1
346,2024-03-10 15:20:12,DENY,34.0,eth0,None,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,6.0,2025,3,10,15,20,12,-1,-1
347,2024-03-10 15:20:13,DENY,34.0,eth0,None,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,6.0,2025,3,10,15,20,13,-1,-1
348,2024-03-10 15:20:13,DENY,34.0,eth0,None,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,6.0,2025,3,10,15,20,13,-1,-1
349,2024-03-10 15:21:21,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,56711.0,6.0,2025,3,10,15,21,21,-1,-1
350,2024-03-10 15:21:21,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,39267.0,6.0,2025,3,10,15,21,21,-1,-1
351,2024-03-10 15:21:21,DENY,34.0,eth0,None,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,6.0,2025,3,10,15,21,21,-1,-1
352,2024-03-10 15:21:21,DENY,34.0,eth0,None,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,6.0,2025,3,10,15,21,21,-1,-1
353,2024-03-10 15:21:21,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,43291.0,6.0,2025,3,10,15,21,21,-1,-1
354,2024-03-10 15:21:21,DENY,34.0,eth0,None,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,6.0,2025,3,10,15,21,21,-1,-1
355,2024-03-10 15:21:22,DENY,34.0,eth0,None,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,6.0,2025,3,10,15,21,22,-1,-1
356,2024-03-10 15:21:22,DENY,34.0,eth0,None,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,6.0,2025,3,10,15,21,22,-1,-1
357,2024-03-10 15:21:22,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,58137.0,6.0,2025,3,10,15,21,22,-1,-1
358,2024-03-10 15:21:25,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,52354.0,6.0,2025,3,10,15,21,25,-1,-1
359,2024-03-10 15:21:25,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,52125.0,6.0,2025,3,10,15,21,25,-1,-1
360,2024-03-10 15:21:25,DENY,34.0,eth0,None,185.125.190.81,172.17.0.2,TCP,80.0,48126.0,6.0,2025,3,10,15,21,25,-1,-1
361,2024-03-10 15:21:25,DENY,34.0,eth0,None,185.125.190.81,172.17.0.2,TCP,80.0,48126.0,6.0,2025,3,10,15,21,25,-1,-1
362,2024-03-10 15:21:25,DENY,34.0,eth0,None,185.125.190.81,172.17.0.2,TCP,80.0,48126.0,6.0,2025,3,10,15,21,25,-1,-1
363,2024-03-10 15:24:32,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,48246.0,6.0,2025,3,10,15,24,32,-1,-1
364,2024-03-10 15:25:01,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,35917.0,6.0,2025,3,10,15,25,1,-1,-1
365,2024-03-10 15:25:01,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,40325.0,6.0,2025,3,10,15,25,1,-1,-1
366,2024-03-10 15:25:01,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,37689.0,6.0,2025,3,10,15,25,1,-1,-1
367,2024-03-10 15:25:01,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,36037.0,6.0,2025,3,10,15,25,1,-1,-1
368,2024-03-10 15:25:01,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,54110.0,6.0,2025,3,10,15,25,1,-1,-1
369,2024-03-10 15:25:11,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,46455.0,22.0,6.0,2025,3,10,15,25,11,0,-1
370,2024-03-10 15:25:16,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,58178.0,22.0,6.0,2025,3,10,15,25,16,0,-1
371,2024-03-10 15:25:22,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,36247.0,443.0,6.0,2025,3,10,15,25,22,-1,-1
372,2024-03-10 15:25:22,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,36247.0,443.0,6.0,2025,3,10,15,25,22,-1,-1
373,2024-03-10 15:26:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,44225.0,6.0,2025,3,10,15,26,24,-1,-1
374,2024-03-10 15:26:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,46588.0,6.0,2025,3,10,15,26,24,-1,-1
375,2024-03-10 15:26:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,48779.0,6.0,2025,3,10,15,26,24,-1,-1
376,2024-03-10 15:26:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,50466.0,6.0,2025,3,10,15,26,24,-1,-1
377,2024-03-10 15:26:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,33416.0,6.0,2025,3,10,15,26,24,-1,-1
378,2024-03-10 15:26:30,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,61228.0,22.0,6.0,2025,3,10,15,26,30,-1,-1
379,2024-03-10 15:26:30,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,61228.0,22.0,6.0,2025,3,10,15,26,30,-1,-1
380,2024-03-10 15:28:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,52896.0,21.0,6.0,2025,3,10,15,28,9,0,1
381,2024-03-10 15:28:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,52910.0,21.0,6.0,2025,3,10,15,28,9,0,1
382,2024-03-10 15:28:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,52908.0,21.0,6.0,2025,3,10,15,28,9,0,1
383,2024-03-10 15:28:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,52924.0,21.0,6.0,2025,3,10,15,28,9,0,1
384,2024-03-10 15:28:09,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,52934.0,21.0,6.0,2025,3,10,15,28,9,0,1
385,2024-03-10 15:28:12,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,53546.0,21.0,6.0,2025,3,10,15,28,12,0,1
386,2024-03-10 15:28:12,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,53594.0,21.0,6.0,2025,3,10,15,28,12,0,1
387,2024-03-10 15:28:12,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,53612.0,21.0,6.0,2025,3,10,15,28,12,0,1
388,2024-03-10 15:28:12,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,53558.0,21.0,6.0,2025,3,10,15,28,12,0,1
389,2024-03-10 15:28:12,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,53610.0,21.0,6.0,2025,3,10,15,28,12,0,1
390,2024-03-10 15:45:35,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,34438.0,6.0,2025,3,10,15,45,35,1,-1
391,2024-03-10 15:45:35,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,44421.0,6.0,2025,3,10,15,45,35,1,-1
392,2024-03-10 15:45:35,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,36916.0,6.0,2025,3,10,15,45,35,1,-1
393,2024-03-10 15:45:35,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,43346.0,6.0,2025,3,10,15,45,35,1,-1
394,2024-03-10 15:45:35,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,58095.0,6.0,2025,3,10,15,45,35,1,-1
395,2024-03-10 15:46:31,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,54341.0,6.0,2025,3,10,15,46,31,1,-1
396,2024-03-10 15:46:31,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,50191.0,6.0,2025,3,10,15,46,31,1,-1
397,2024-03-10 15:46:31,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,43312.0,6.0,2025,3,10,15,46,31,1,-1
398,2024-03-10 15:46:31,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,39090.0,6.0,2025,3,10,15,46,31,1,-1
399,2024-03-10 15:46:31,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,46404.0,6.0,2025,3,10,15,46,31,1,-1
400,2024-03-10 15:49:17,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,6.0,2025,3,10,15,49,17,1,1
401,2024-03-10 15:49:17,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,6.0,2025,3,10,15,49,17,1,1
402,2024-03-10 15:49:17,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,6.0,2025,3,10,15,49,17,1,1
403,2024-03-10 15:49:17,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,52360.0,6.0,2025,3,10,15,49,17,1,-1
404,2024-03-10 15:49:27,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,6.0,2025,3,10,15,49,27,1,1
405,2024-03-10 15:49:27,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,6.0,2025,3,10,15,49,27,1,1
406,2024-03-10 15:49:27,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,6.0,2025,3,10,15,49,27,1,1
407,2024-03-10 15:49:27,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,6.0,2025,3,10,15,49,27,1,1
408,2024-03-10 15:49:27,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,6.0,2025,3,10,15,49,27,1,1
409,2024-03-10 15:49:27,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,38916.0,6.0,2025,3,10,15,49,27,1,-1
410,2024-03-10 15:49:37,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,6.0,2025,3,10,15,49,37,1,1
411,2024-03-10 15:49:37,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,6.0,2025,3,10,15,49,37,1,1
412,2024-03-10 15:49:37,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,6.0,2025,3,10,15,49,37,1,1
413,2024-03-10 15:49:37,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,6.0,2025,3,10,15,49,37,1,1
414,2024-03-10 15:49:37,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,6.0,2025,3,10,15,49,37,1,1
415,2024-03-10 15:49:38,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,51419.0,6.0,2025,3,10,15,49,38,1,-1
416,2024-03-10 15:50:00,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,6.0,2025,3,10,15,50,0,1,-1
417,2024-03-10 15:50:00,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,6.0,2025,3,10,15,50,0,1,-1
418,2024-03-10 15:56:50,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,1025.0,6.0,2025,3,10,15,56,50,2,1
419,2024-03-10 15:56:50,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,21.0,6.0,2025,3,10,15,56,50,-1,-1
420,2024-03-10 15:56:52,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,199.0,6.0,2025,3,10,15,56,52,2,1
421,2024-03-10 15:56:52,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,443.0,6.0,2025,3,10,15,56,52,2,1
422,2024-03-10 15:56:52,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,443.0,6.0,2025,3,10,15,56,52,2,1
423,2024-03-10 15:56:54,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,5900.0,6.0,2025,3,10,15,56,54,2,-1
424,2024-03-10 15:56:54,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,25.0,6.0,2025,3,10,15,56,54,2,1
425,2024-03-10 15:56:56,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,53.0,6.0,2025,3,10,15,56,56,2,-1
426,2024-03-10 15:56:56,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,995.0,6.0,2025,3,10,15,56,56,2,-1
427,2024-03-10 15:56:58,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,113.0,6.0,2025,3,10,15,56,58,2,-1
428,2024-03-10 15:56:58,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,1720.0,6.0,2025,3,10,15,56,58,2,-1
429,2024-03-10 15:57:00,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,1723.0,6.0,2025,3,10,15,57,0,2,1
430,2024-03-10 15:57:00,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,111.0,6.0,2025,3,10,15,57,0,2,1
431,2024-03-10 15:57:02,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,8080.0,6.0,2025,3,10,15,57,2,2,-1
432,2024-03-10 15:57:03,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,8888.0,6.0,2025,3,10,15,57,3,2,-1
433,2024-03-10 15:57:03,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,554.0,6.0,2025,3,10,15,57,3,2,1
434,2024-03-10 15:57:05,PERMIT,2.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,23.0,6.0,2025,3,10,15,57,5,1,-1
435,2024-03-10 15:57:05,PERMIT,2.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,23.0,6.0,2025,3,10,15,57,5,1,-1
436,2024-03-10 15:57:05,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,993.0,6.0,2025,3,10,15,57,5,2,1
437,2024-03-10 15:57:07,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,143.0,6.0,2025,3,10,15,57,7,2,1
438,2024-03-10 15:57:07,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,22.0,6.0,2025,3,10,15,57,7,1,-1
439,2024-03-10 15:57:07,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,22.0,6.0,2025,3,10,15,57,7,1,-1
440,2024-03-10 15:57:09,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,445.0,6.0,2025,3,10,15,57,9,2,1
441,2024-03-10 15:57:09,PERMIT,5.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,3306.0,6.0,2025,3,10,15,57,9,1,-1
442,2024-03-10 15:57:11,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,135.0,6.0,2025,3,10,15,57,11,2,1
443,2024-03-10 15:57:11,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,139.0,6.0,2025,3,10,15,57,11,2,1
444,2024-03-10 15:57:13,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,80.0,6.0,2025,3,10,15,57,13,1,1
445,2024-03-10 15:57:13,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,110.0,6.0,2025,3,10,15,57,13,2,1
446,2024-03-10 15:57:15,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,587.0,6.0,2025,3,10,15,57,15,2,1
447,2024-03-10 15:57:15,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,3389.0,6.0,2025,3,10,15,57,15,2,1
448,2024-03-10 15:57:17,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,81.0,6.0,2025,3,10,15,57,17,2,1
449,2024-03-10 15:57:17,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,1027.0,6.0,2025,3,10,15,57,17,2,1
450,2024-03-10 15:57:19,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,1029.0,6.0,2025,3,10,15,57,19,2,1
451,2024-03-10 15:57:19,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,2717.0,6.0,2025,3,10,15,57,19,2,1
452,2024-03-10 15:57:21,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,49156.0,6.0,2025,3,10,15,57,21,2,-1
453,2024-03-10 15:57:21,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,10000.0,6.0,2025,3,10,15,57,21,2,1
454,2024-03-10 15:57:23,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,49157.0,6.0,2025,3,10,15,57,23,2,-1
455,2024-03-10 15:57:23,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,88.0,6.0,2025,3,10,15,57,23,2,1
456,2024-03-10 15:57:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,33007.0,6.0,2025,3,10,15,57,24,1,-1
457,2024-03-10 15:57:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,39836.0,6.0,2025,3,10,15,57,24,1,-1
458,2024-03-10 15:57:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,59841.0,6.0,2025,3,10,15,57,24,1,-1
459,2024-03-10 15:57:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,55570.0,6.0,2025,3,10,15,57,24,1,-1
460,2024-03-10 15:57:24,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,37078.0,6.0,2025,3,10,15,57,24,1,-1
461,2024-03-10 15:57:24,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,3986.0,6.0,2025,3,10,15,57,24,2,1
462,2024-03-10 15:57:26,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,49153.0,6.0,2025,3,10,15,57,26,2,-1
463,2024-03-10 15:57:26,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,5190.0,6.0,2025,3,10,15,57,26,2,1
464,2024-03-10 15:57:28,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,5009.0,6.0,2025,3,10,15,57,28,2,1
465,2024-03-10 15:57:28,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,389.0,6.0,2025,3,10,15,57,28,2,1
466,2024-03-10 15:57:30,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,8009.0,6.0,2025,3,10,15,57,30,2,1
467,2024-03-10 15:57:30,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,2049.0,6.0,2025,3,10,15,57,30,2,1
468,2024-03-10 15:57:32,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,43332.0,1028.0,6.0,2025,3,10,15,57,32,2,1
469,2024-03-10 15:57:38,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,110.0,6.0,2025,3,10,15,57,38,2,1
470,2024-03-10 15:57:38,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,199.0,6.0,2025,3,10,15,57,38,2,1
471,2024-03-10 15:57:40,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,80.0,6.0,2025,3,10,15,57,40,1,-1
472,2024-03-10 15:57:40,PERMIT,4.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,80.0,6.0,2025,3,10,15,57,40,1,-1
473,2024-03-10 15:57:40,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,53.0,6.0,2025,3,10,15,57,40,2,1
